ID,class
UPI00005B2E01,uniparc
UPI0000070556,uniparc
AAA61291,protein_id
ENSE00002720585,ensembl_exon_id
HGNC:17621,hgnc_id
ASS19650,protein_id
JX154014,embl
uc058qwn.1,ucsc
AK295594,embl
ASC46808,protein_id
AFO25406,protein_id
ENSG00000249564,ensembl_gene_id
LINC00466-228,hgnc_trans_name
ENSE00003625377,ensembl_exon_id
UPI000006CDAC,uniparc
ENSE00001673027,ensembl_exon_id
uc003tdh.6,ucsc
ENSE00002698155,ensembl_exon_id
uc287ooo.1,ucsc
UPI000013DE25,uniparc
HGNC:40672,hgnc_id
ENSE00003896085,ensembl_exon_id
NM_153477,refseq_mrna
uc064nyo.1,ucsc
ENSE00003828610,ensembl_exon_id
ENSG00000181481,ensembl_gene_id
ENSE00003896059,ensembl_exon_id
NP_009079,refseq_peptide
ENSE00002837817,ensembl_exon_id
ENSE00003522558,ensembl_exon_id
uc062yxp.1,ucsc
IPR029625,interpro
HGNC:25110,hgnc_id
ENSE00003926965,ensembl_exon_id
URS000075DD93,rnacentral
UPI00001C1DEA,uniparc
2PFG,pdb
NP_001186788,refseq_peptide
BC002901,embl
NM_001387385,refseq_mrna
ENSE00003807205,ensembl_exon_id
HGNC:34393,hgnc_id
ENSG00000256982,ensembl_gene_id
AAG22519,protein_id
ENSE00003842178,ensembl_exon_id
OR11G2-202,hgnc_trans_name
ANA91988,protein_id
ENSE00003681706,ensembl_exon_id
PMAIP1-201,hgnc_trans_name
AAA86528,protein_id
AAU02493,protein_id
uc058ybn.1,ucsc
ENSE00003717433,ensembl_exon_id
ENSE00001723039,ensembl_exon_id
MN503462,embl
SLC2A11-241,hgnc_trans_name
KX962567,embl
URS00001AD3D5,rnacentral
ZSCAN1-202,hgnc_trans_name
ENSE00003915611,ensembl_exon_id
6BSZ,pdb
MIR3160-1-201,hgnc_trans_name
ENSE00001505915,ensembl_exon_id
AFV54580,protein_id
APD52933,protein_id
CCDS5175,ccds
Q70EL2-1,uniprot_isoform
AC005601,embl
SCML4,wikigene_name
AFO34621,protein_id
FAM234B-204,hgnc_trans_name
URS00003E4696,rnacentral
URS0000663B97,rnacentral
ENSE00003710484,ensembl_exon_id
ENSE00001162070,ensembl_exon_id
ENSE00001292277,ensembl_exon_id
GREB1L-204,hgnc_trans_name
NM_001385620,refseq_mrna
NM_001286342,refseq_mrna
HGNC:50582,hgnc_id
A0A286YF35,uniprotsptrembl
R-HSA-8849473,reactome_gene
uc064dho.1,ucsc
BAF84882,protein_id
ENSE00003776253,ensembl_exon_id
BC017349,embl
ELOVL2-AS1-203,hgnc_trans_name
VTS12173,protein_id
AGZ66493,protein_id
LINC00507-214,hgnc_trans_name
ENSE00003545629,ensembl_exon_id
URS000075E948,rnacentral
NM_005608,refseq_mrna
ENSE00003909674,ensembl_exon_id
SM00151,smart
QKT23264,protein_id
ENSE00003783501,ensembl_exon_id
AFF63686,protein_id
AQU34835,protein_id
uc061ofy.1,ucsc
AFI49686,protein_id
uc032blv.3,ucsc
ENSE00001783637,ensembl_exon_id
uc059klc.1,ucsc
UPI00000375B4,uniparc
ENSE00003480524,ensembl_exon_id
ENSE00003861230,ensembl_exon_id
DUSP11-208,hgnc_trans_name
uc288tnb.1,ucsc
XPO6-221,hgnc_trans_name
ENSG00000257150,ensembl_gene_id
ENSE00003466722,ensembl_exon_id
TRPS1-208,hgnc_trans_name
ENSE00001582235,ensembl_exon_id
ENSE00002099242,ensembl_exon_id
ENSE00003855213,ensembl_exon_id
PF01457,pfam
ENSE00002396972,ensembl_exon_id
NP_001001415,refseq_peptide
CR542075,embl
ENSE00001938181,ensembl_exon_id
PTHR13372:SF4,hmmpanther
ENSE00001726817,ensembl_exon_id
ENSE00001117311,ensembl_exon_id
UPI000045892F,uniparc
ENSE00003812043,ensembl_exon_id
ENSE00003469360,ensembl_exon_id
ENSE00002643293,ensembl_exon_id
R-HSA-159236,reactome_gene
NM_032131,refseq_mrna
NM_015914,refseq_mrna
AHW32051,protein_id
ENSE00003886296,ensembl_exon_id
ENSE00001153657,ensembl_exon_id
MF057598,embl
QIQ23759,protein_id
ENSE00001273331,ensembl_exon_id
MF737176,embl
ENSE00003724811,ensembl_exon_id
KJ154832,embl
ARL6IP4-204,hgnc_trans_name
ENSE00001917977,ensembl_exon_id
AGW75777,protein_id
ENSE00001820964,ensembl_exon_id
uc065beb.1,ucsc
ENSE00003937639,ensembl_exon_id
uc063his.1,ucsc
ENSG00000236303,ensembl_gene_id
AAF66130,protein_id
ENSE00002051461,ensembl_exon_id
AL591602,embl
hsa-mir-4522,mirbase_id
ROBO4-203,hgnc_trans_name
NM_005283,refseq_mrna
BC005379,embl
AGZ08713,protein_id
UPI001336C0DD,uniparc
ENSE00001631386,ensembl_exon_id
3VRW,pdb
BAE10270,protein_id
ENSE00002986770,ensembl_exon_id
ENSE00003920440,ensembl_exon_id
ENSE00003685969,ensembl_exon_id
ENSE00003492281,ensembl_exon_id
NM_001006944,refseq_mrna
CAB57868,protein_id
IGLV8-61-201,hgnc_trans_name
AC009137,embl
ENSE00003658400,ensembl_exon_id
2176,entrezgene_id
PIK3R2-207,hgnc_trans_name
ENSE00003849949,ensembl_exon_id
AYW05824,protein_id
NR_104062,refseq_ncrna
ARM18977,protein_id
ENSE00003811557,ensembl_exon_id
BAC06122,protein_id
NOP56-215,hgnc_trans_name
uc288pxw.1,ucsc
ENSE00001812324,ensembl_exon_id
NP_001010932,refseq_peptide
ENSG00000173041,ensembl_gene_id
BAH14461,protein_id
HGNC:49983,hgnc_id
ENSE00001825881,ensembl_exon_id
AKV62393,protein_id
ENSG00000215695,ensembl_gene_id
ENSE00003809611,ensembl_exon_id
AEV49640,protein_id
AOR43975,protein_id
TPSAB1-205,hgnc_trans_name
uc061wwp.1,ucsc
ENSE00003873265,ensembl_exon_id
3R8P,pdb
AK312836,embl
AAC25169,protein_id
P48050,uniprotswissprot
BAF83626,protein_id
ENSE00003870013,ensembl_exon_id
ENSE00001155152,ensembl_exon_id
ENSE00003815798,ensembl_exon_id
NP_715638,refseq_peptide
NP_005621,refseq_peptide
AF035453,embl
ENSE00001479133,ensembl_exon_id
Q9BW60-1,uniprot_isoform
ENSE00003544260,ensembl_exon_id
AAH01668,protein_id
ENSE00002315435,ensembl_exon_id
CCDS10283,ccds
NM_182687,refseq_mrna
KX456965,embl
ENSE00003751837,ensembl_exon_id
MK967511,embl
L24444,embl
ENSE00002138316,ensembl_exon_id
ENSG00000262943,ensembl_gene_id
PS01339,scanprosite
uc060grs.1,ucsc
UPI00001942A6,uniparc
AGW64161,protein_id
ENSG00000286686,ensembl_gene_id
ENSE00002626075,ensembl_exon_id
BC047588,embl
AF039196,embl
URS0000D6E8AC,rnacentral
COPB1-210,hgnc_trans_name
AAR93239,protein_id
ENSE00002197312,ensembl_exon_id
ENSE00002178770,ensembl_exon_id
ENSE00000963719,ensembl_exon_id
ENSE00000851430,ensembl_exon_id
uc010ybo.3,ucsc
5UWU,pdb
HGNC:4559,hgnc_id
ENSE00001333807,ensembl_exon_id
LINC02367-206,hgnc_trans_name
AL023279,embl
ATP04805,protein_id
ENSE00003566870,ensembl_exon_id
uc001wuf.7,ucsc
ENSE00003910934,ensembl_exon_id
ENSE00003245801,ensembl_exon_id
PTHR19331:SF440,hmmpanther
ZFAS1-205,hgnc_trans_name
AOR45467,protein_id
URS00000CE300,rnacentral
ENSE00003602228,ensembl_exon_id
uc058kek.1,ucsc
uc002wnn.4,ucsc
NP_001129579,refseq_peptide
UPI000020F469,uniparc
AAY18689,protein_id
ASS17801,protein_id
ENSE00003506294,ensembl_exon_id
EAW57190,protein_id
ENSE00003617874,ensembl_exon_id
CAA43013,protein_id
ENSE00003931347,ensembl_exon_id
ENSE00001809767,ensembl_exon_id
AIU62053,protein_id
uc057wky.1,ucsc
AFN87327,protein_id
ENSE00003758485,ensembl_exon_id
ANKRD7-205,hgnc_trans_name
ENSE00001759125,ensembl_exon_id
QMP93198,protein_id
ENSG00000225883,ensembl_gene_id
EAX10392,protein_id
URS0000EF3A4C,rnacentral
ENSE00001334761,ensembl_exon_id
uc061hmy.1,ucsc
BAF36847,protein_id
ENSE00002866829,ensembl_exon_id
URS0000E6EC63,rnacentral
AQU21490,protein_id
ZEB2-233,hgnc_trans_name
PCCA-202,hgnc_trans_name
ENSE00003775826,ensembl_exon_id
AHX45501,protein_id
ENSE00001417391,ensembl_exon_id
uc287iju.1,ucsc
ENSE00003936086,ensembl_exon_id
uc064gyl.1,ucsc
ENSE00003081868,ensembl_exon_id
AFF64226,protein_id
ENSE00003760367,ensembl_exon_id
ASS13649,protein_id
HLA-DPB2-217,hgnc_trans_name
SFRP4-202,hgnc_trans_name
AXJ92131,protein_id
ENSE00001686032,ensembl_exon_id
ENSE00003894267,ensembl_exon_id
WDR45B-202,hgnc_trans_name
ENSE00003903691,ensembl_exon_id
QFG01613,protein_id
BAA23692,protein_id
NM_001242766,refseq_mrna
ENSE00003534696,ensembl_exon_id
CAA34279,protein_id
AB065543,embl
uc059adm.1,ucsc
B1AP03,uniprotsptrembl
ENSE00001713410,ensembl_exon_id
ASC48080,protein_id
ENSG00000166448,ensembl_gene_id
AAH16699,protein_id
WDR4-201,hgnc_trans_name
ENSE00002160699,ensembl_exon_id
ENSE00003725327,ensembl_exon_id
NP_001362727,refseq_peptide
RAB32,uniprot_gn_symbol
AC015720,embl
URS0000EF1EF2,rnacentral
ASS25257,protein_id
574507,entrezgene_id
ENSE00002075128,ensembl_exon_id
ENSE00001582621,ensembl_exon_id
ENSE00002520235,ensembl_exon_id
ENSE00003896176,ensembl_exon_id
AHX47570,protein_id
AAH14016,protein_id
ENSE00001606782,ensembl_exon_id
A0A384NPR0,uniprotsptrembl
ENSE00001631334,ensembl_exon_id
ENSE00003712333,ensembl_exon_id
RNU6-463P-201,hgnc_trans_name
AEE61006,protein_id
ENSE00001701351,ensembl_exon_id
uc059vzd.1,ucsc
ENSE00003896624,ensembl_exon_id
HGNC:53849,hgnc_id
GQ891389,embl
ENSE00003604254,ensembl_exon_id
UPI000198C9D3,uniparc
Q9UK76-3,uniprot_isoform
ENSE00001825828,ensembl_exon_id
ENSE00001801291,ensembl_exon_id
ENSE00001743730,ensembl_exon_id
NM_012212,refseq_mrna
ENSE00002043883,ensembl_exon_id
ENSE00002170201,ensembl_exon_id
UPI00021AED5B,uniparc
CAA53060,protein_id
KU178579,embl
AAQ89449,protein_id
ENSE00003559049,ensembl_exon_id
APP95075,protein_id
RNU6-1034P-201,hgnc_trans_name
ENSE00003813316,ensembl_exon_id
Q9H910-3,uniprot_isoform
AY702946,embl
AAH53368,protein_id
ENSE00003639368,ensembl_exon_id
BC128576,embl
ADY75246,protein_id
ENSE00003403664,ensembl_exon_id
ENSE00003472936,ensembl_exon_id
AC073413,embl
uc062ptc.1,ucsc
ENSE00001824015,ensembl_exon_id
PTHR11232:SF36,hmmpanther
KF483661,embl
ENSE00003736344,ensembl_exon_id
ENSE00001676178,ensembl_exon_id
KMT5A,wikigene_name
79932,entrezgene_id
ENSE00003585173,ensembl_exon_id
ENSE00001624345,ensembl_exon_id
ENSE00003736715,ensembl_exon_id
ENSE00001296626,ensembl_exon_id
ENSE00001892052,ensembl_exon_id
NM_001142684,refseq_mrna
ASR13031,protein_id
ENSE00003780941,ensembl_exon_id
H3BQV8,uniprotsptrembl
ENSE00001214978,ensembl_exon_id
URS0000D17115,rnacentral
DENND2B-217,hgnc_trans_name
ENSE00003631384,ensembl_exon_id
ENSE00003030367,ensembl_exon_id
G5E9Q6,uniprotsptrembl
